neutral,"Coming soon: The Land of Ooo awaits! Explore with Finn, Jake and all their friends with our epic Adventure Time mas… https://t.co/atOh2UvaLW"
neutral,"Today on https://t.co/BJdLbjKvDw, meet the Ghast! Unless you want it to HAUNT YOU FOREVER.https://t.co/8TdOUWPucm https://t.co/z8Qgj4eMXA"
neutral,"Today on https://t.co/BJdLbjKvDw, all aboard! It's the terrific 'The Wedding of the Rails' from @WalschaertBuild!… https://t.co/4EKywFVt8a"
positive,"Marketplace is coming! See a sneak preview with creators @Sphax84 @Noxcrew live in 1hr!https://t.co/HX9LThHtjc… https://t.co/xTAkf7DWqi"
neutral,"What's our Block of the Week? It's...SNOW!https://t.co/iyGJTWurAK https://t.co/GqEHjTDeu9"
neutral,"Today on https://t.co/BJdLbk26v4, behold! The Greek Mythology mash-up pack is now in every version of Minecraft!… https://t.co/nUSPyVTggt"
neutral,"Today on https://t.co/BJdLbjKvDw, @SamangaBT talk us through their gargantuan golem build, Man Against Nature!… https://t.co/xvM3r619ic"
neutral,"Today on https://t.co/BJdLbjKvDw, we talk to @Monsterfish_ about the Conquest resource pack!https://t.co/yC278FzspG https://t.co/ePUkiSm3pe"
negative,"Today on https://t.co/BJdLbk26v4, meet the Creeper! Though maybe not with a hug. Learn from our mistakes.… https://t.co/sdPMb7gkIf"
neutral,"Today on https://t.co/BJdLbk26v4, Valhalla awaits! Michael Newton takes us through his spectacular palaces!… https://t.co/jiZtSBnqmw"
neutral,"What's our Block of the Week? It's...GLASS!https://t.co/RyDbHJZqwD https://t.co/deHBdFVcQ2"
positive,"Minecraft is now on Switch! We've thrown in some extra worlds, skins and the Super Mario mashup pack - Wahoo!… https://t.co/IjX6DqnAEl"
positive,Minecraft is now on Nintendo Switch! Head to the eShop to get yours - with tons of extra goodies thrown in!… https://t.co/27bXjSZDvR
positive,"Prepare for download, Switchers! https://t.co/1zFWhfd6oD"
positive,"Saving you from becoming first-night zombie chow since 2009 - the grass block, which made its Minecraft debut eight… https://t.co/EAON2Ax3n6"
neutral,"Today on https://t.co/BJdLbjKvDw: Discover @Donut_ish's temple in the trees!https://t.co/exma96n2JU https://t.co/OCb6Iz4jyI"
positive,RT @Dinnerbone: The first Minecraft 1.12 pre-release is available in the launcher! Check out the changes from the last snapshot: https://t.…
positive,"Sorry, crafters. Our servers are playing up so you might experience issues playing or purchasing Minecraft. This is… https://t.co/Xs1fQoAkJj"
positive,Today on https://t.co/BJdLbjKvDw: Have a crack at Henkkuainen’s hacking-themed skins. https://t.co/UT9PaSls2w https://t.co/qEtFUIkA5n
positive,Celebrate 5 years of Minecraft on @Xbox by mashing a cake into your television! Or just download the free birthday… https://t.co/Ps80F1DgAf
positive,Today on https://t.co/BJdLbjKvDw: top tips for budding builders from our NEW BOOK - the Minecraft Guide to Creative… https://t.co/9C6PoZsPle
neutral,"Today on https://t.co/BJdLbk26v4: We talk to the amazing @kixityann_ about the cosy, quaint ""cocricot"" texture pack… https://t.co/nEHnVcsbBC"
neutral,Soar past mighty dragons in this epic track inspired by Chinese legend. Now available in the Beast Track Pack for G… https://t.co/HicPDT5yMi
neutral,"What's our Block of the Week?It's...End stone! Amazing!https://t.co/xuj6vWBDYH https://t.co/2kxCdauhFz"
